administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,browser,region,traffic_type,visitor_type,weekend,revenue
1,17.0,0,0.0,4,96.0,0.0286,0.05,0.0,Mar,Google Chrome,South America,Google search,Returning_Visitor,-9223372036854775808,0
6,53.9,0,0.0,56,1187.0,0.0121,0.043,21.2,Oct,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,3.0,0,0.0,82,2099.0,0.0,0.01,0.0,June,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,17,803.0,0.0,0.022,0.0,May,Mozilla Firefox,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,0
4,33.0,0,0.0,31,1793.0,0.0,0.017,0.0,Nov,Google Chrome,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,0.0,0.2,0.2,0.0,Nov,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
4,45.0,0,0.0,214,2670.0,0.0032,0.02,0.0,Nov,Google Chrome,North America,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,10,544.0,0.0301,0.06,0.0,Aug,Google Chrome,South America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,1,0.0,1,0.0,0.2,0.2,0.0,May,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,878.0,0.0,0.013,75.3,Mar,Microsoft Edge,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,20,983.0,0.0051,0.048,0.0,May,Google Chrome,South America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,2.0,0,0.0,16,533.0,0.0,0.01,0.0,Dec,Google Chrome,Northern Africa,Direct Traffic,Returning_Visitor,-9223372036854775808,0
1,43.4,0,0.0,66,3682.0,0.005,0.036,0.0,Sep,Mozilla Firefox,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,10.335,3,99.0,73,1349.0,0.0089,0.027,0.0,Mar,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,2,34.0,13,108.0,0.0559,0.092,0.0,Dec,Google Chrome,Africa,Youtube ads,Returning_Visitor,-9223372036854775808,0
4,73.54285754,0,0.0,10,1350.0,0.0,0.016,0.0,May,Safari,Southern Africa,Bing search,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,11,162.0,0.0,0.009,0.0,Mar,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,298.0,0.0135,0.017,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,50.0,0,0.0,12,1366.0,0.0,0.014,0.0,Nov,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,-9223372036854775808,0
3,107.0,0,0.0,4,93.0,0.0167,0.055,0.0,Mar,Google Chrome,Northern Africa,Youtube channel,New_Visitor,-9223372036854775808,0
1,13.0,0,0.0,7,155.0,0.0,0.025,0.0,May,Google Chrome,South America,Instagram ads,Returning_Visitor,-9223372036854775808,0
2,47.5,0,0.0,17,1480.0,0.0,0.004,20.9,May,Samsung Internet,Western Europe,Facebook page,New_Visitor,-9223372036854775808,1
0,0.0,0,0.0,11,1351.0,0.0,0.005,27.3,Dec,Google Chrome,Africa,Google search,New_Visitor,-9223372036854775808,1
0,0.0,0,0.0,82,2964.0,0.0227,0.045,0.0,May,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,-9223372036854775808,0
3,127.5,0,0.0,18,0.0,0.0,0.1,0.0,Dec,Safari,Eastern Europe,Youtube channel,New_Visitor,-9223372036854775808,0
1,5.0,0,0.0,16,135.0,0.0072,0.035,0.0,June,Google Chrome,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,52.2,0,0.0,31,2227.0,0.0254,0.053,13.5,Oct,Google Chrome,Northern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
6,6.0,0,0.0,32,896.0,0.0227,0.049,0.0,Aug,Google Chrome,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,0
9,6.0,3,262.6666667,46,1293.0,0.0,0.008,0.0,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,19,141.0,0.0354,0.05,0.0,May,Safari,Africa,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,120.0,0.0,0.022,0.0,May,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
11,6.0,3,222.0,18,554.0,0.0,0.002,0.0,Mar,Safari,North America,Yahoo Search,Returning_Visitor,-9223372036854775808,0
7,118.5,3,801.0,63,2733.0,0.0,0.009,4.6,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
2,102.0,0,0.0,13,240.0,0.0,0.008,0.0,May,Google Chrome,North America,Bing search,New_Visitor,-9223372036854775808,0
2,81.4,1,3.0,40,1042.0,0.0,0.003,0.0,Mar,Safari,Western Europe,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
2,89.64545455,0,0.0,18,485.0,0.0,0.012,21.7,Nov,Google Chrome,Eastern Europe,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,7,267.0,0.0167,0.038,0.0,Dec,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
13,204.7866667,5,337.0,260,3455.0,0.0,0.011,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
3,420.5,0,0.0,23,462.0,0.0,0.019,0.0,Mar,Safari,North America,Yahoo Search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,157,4002.0,0.0,0.007,0.0,Nov,Safari,Northern Africa,Tik Tok ads,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,10,232.0,0.0164,0.011,0.0,May,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
11,338.1832334,3,722.4333333,151,6822.0,0.0021,0.013,0.0,Nov,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,121.0,0.105,0.15,0.0,June,Safari,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
13,115.7133333,2,49.0,81,7569.0,0.0083,0.01,12.9,May,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
2,298.4,0,0.0,9,1497.0,0.0,0.008,0.0,Sep,Samsung Internet,Eastern Europe,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,15,282.0,0.0241,0.056,0.0,Mar,Safari,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
2,24.86666667,0,0.0,2,57.0,0.0,0.05,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
3,31.92114286,5,61.4,45,860.0,0.0048,0.037,6.9,Sep,Google Chrome,Oceania,Direct Traffic,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,6,86.0,0.0,0.05,0.0,Jul,Safari,Southern Africa,Bing search,Returning_Visitor,-9223372036854775808,0
4,126.75,0,0.0,10,221.0,0.0,0.015,0.0,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
2,0.0,0,0.0,5,159.0,0.04,0.08,0.0,Aug,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,2,54.0,5,17.0,0.0,0.06,0.0,May,Google Chrome,Asia,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,Dec,Sogou Explorer,Northern Africa,Tik Tok ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,586.0,0.02,0.043,0.0,Dec,Safari,Asia,Google search,New_Visitor,-9223372036854775808,0
1,0.0,0,0.0,3,28.0,0.0,0.05,0.0,Mar,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,20,374.0,0.0335,0.041,0.0,May,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,197.0,0.0,0.017,0.0,May,Internet Explorer,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,17,110.0,0.0,0.02,0.0,May,Opera,Africa,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,14.0,0.0,0.05,0.0,Mar,Safari,Asia,Google search,New_Visitor,-9223372036854775808,0
5,610.122,1,816.0,18,11546.0,0.0012,0.012,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,10,190.0,0.05,0.1,0.0,May,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,159.0,2,9.2,19,824.0,0.0,0.002,30.9,Aug,Safari,Oceania,Bing search,Returning_Visitor,-9223372036854775808,1
3,37.2,0,0.0,34,1219.0,0.019,0.049,0.0,Jul,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,15,228.0,0.0182,0.034,0.0,May,Google Chrome,North America,Yandex search,Returning_Visitor,-9223372036854775808,0
0,0.0,1,0.0,1,0.0,0.2,0.2,0.0,May,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,Dec,Android,Asia,Facebook ads,Other,-9223372036854775808,0
1,122.1166667,3,133.0,14,314.0,0.0,0.013,0.0,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,6,391.0,0.0333,0.067,0.0,June,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,1,5.0,6,261.0,0.0333,0.033,44.8,May,Google Chrome,Asia,Google search,Returning_Visitor,-9223372036854775808,1
6,116.0,2,349.0,15,280.0,0.0154,0.032,0.0,May,Mozilla Firefox,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,0
9,156.74,0,0.0,232,2003.0,0.0015,0.01,1.7,Aug,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
3,32.2,0,0.0,15,291.0,0.0,0.008,0.0,Sep,Google Chrome,Western Europe,Bing search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,354.0,0.0,0.05,0.0,Mar,Safari,Asia,Youtube channel,New_Visitor,-9223372036854775808,0
2,14.05,0,0.0,48,706.0,0.0063,0.03,7.2,Feb,Google Chrome,South America,Bing search,Returning_Visitor,-9223372036854775808,0
5,74.7,0,0.0,82,1899.0,0.0043,0.006,0.0,June,Microsoft Edge,Northern Africa,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,217.0,0.0,0.025,0.0,Mar,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,52.2,0,0.0,2,42.0,0.0,0.017,0.0,Aug,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,17,386.0,0.0,0.006,0.0,Aug,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
2,49.5,0,0.0,43,1206.0,0.0164,0.02,5.3,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,107,1041.0,0.0077,0.021,0.0,May,Google Chrome,South America,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,Feb,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,3,490.5,7,78.0,0.0,0.013,0.0,Nov,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,36.0,0,0.0,212,9860.0,0.0028,0.011,6.8,Nov,Safari,Eastern Europe,Youtube channel,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,10,377.0,0.0214,0.07,0.0,Nov,Safari,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,0
1,3.0,0,0.0,2,46.0,0.0,0.05,0.0,Mar,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
7,102.6,0,0.0,25,454.0,0.0118,0.068,0.0,June,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
10,6.0,3,879.3666667,231,2452.0,0.0071,0.013,8.5,June,Google Chrome,Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,31,1039.0,0.0,0.01,0.0,May,Safari,South America,Bing search,Returning_Visitor,-9223372036854775808,0
1,24.0,0,0.0,38,2034.0,0.0048,0.014,21.3,May,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,54,2285.0,0.016,0.022,0.0,May,Google Chrome,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,255.0,0.02,0.046,10.3,Oct,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,-9223372036854775808,1
3,420.0,0,0.0,58,1924.0,0.0031,0.015,16.6,Sep,Google Chrome,North America,Youtube channel,Returning_Visitor,-9223372036854775808,1
2,52.7,2,14.0,28,1168.0,0.0119,0.018,0.0,Nov,Google Chrome,Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,64,1952.0,0.0192,0.048,0.0,Nov,Google Chrome,Africa,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,253.0,0.0,0.067,0.0,Feb,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,516.0,0.0,0.011,0.0,Dec,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,10.0,0,0.0,39,1273.0,0.0025,0.01,0.0,May,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,9,199.0,0.0286,0.045,0.0,Nov,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,40,1189.0,0.0,0.004,0.0,Nov,Google Chrome,Oceania,Facebook ads,Returning_Visitor,-9223372036854775808,1
3,78.5,0,0.0,5,58.0,0.0561,0.04,0.0,Nov,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,16,527.0,0.0,0.013,0.0,Sep,Google Chrome,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,288.0,0.0,0.01,0.0,May,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
6,95.125,2,24.0,33,2395.0,0.0,0.004,45.7,May,Google Chrome,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,10,248.0,0.0,0.052,0.0,May,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,338.0,0,0.0,35,420.0,0.0,0.006,0.0,Dec,Google Chrome,Africa,Google search,New_Visitor,-9223372036854775808,0
0,6.0,0,0.0,28,778.0,0.0215,0.036,0.0,Nov,Safari,Eastern Europe,Google search,Returning_Visitor,-9223372036854775808,1
2,32.5,0,0.0,9,399.0,0.0,0.017,0.0,Mar,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,0
9,211.0666667,0,0.0,63,1289.0,0.0077,0.015,7.0,Nov,Google Chrome,Asia,Google search,Returning_Visitor,-9223372036854775808,1
1,33.1,0,0.0,7,116.0,0.0186,0.053,0.0,Jul,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,198.6666667,0,0.0,25,843.0,0.0171,0.036,0.0,Oct,Safari,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
18,269.2515455,1,27.6,33,354.0,0.0053,0.026,8.6,Jul,Google Chrome,Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,154.0,0.0,0.071,0.0,Mar,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,May,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
8,144.8666667,2,128.1,207,6724.0,0.0035,0.012,2.7,Aug,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,May,Android,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
13,276.6666667,1,0.0,46,1045.0,0.0,0.013,3.2,Aug,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,27,208.0,0.011,0.027,0.0,Nov,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,6,82.0,0.1667,0.167,0.0,May,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,0
1,80.0,0,0.0,16,165.0,0.0,0.013,0.0,Nov,Google Chrome,South America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,293.0,0.0,0.044,0.0,Nov,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,258.7521229,2,52.5,57,1407.0,0.0044,0.01,14.7,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,12,155.0,0.0,0.01,32.7,Dec,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,1
0,0.0,0,0.0,2,19.0,0.15,0.15,0.0,Nov,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,-9223372036854775808,0
1,51.0,2,79.0,10,314.0,0.05,0.018,0.0,Nov,Safari,Western Europe,Google search,New_Visitor,-9223372036854775808,0
5,82.4,0,0.0,18,2380.0,0.0,0.001,4.3,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,1,19.0,0.0,0.05,0.0,May,Google Chrome,North America,Instagram Page,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,18,519.0,0.05,0.083,0.0,Nov,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,74.5,0,0.0,12,417.0,0.0,0.0,0.0,Mar,Google Chrome,Northern Africa,Affiliate marketing,New_Visitor,-9223372036854775808,0
2,18.8,2,0.0,46,2125.0,0.0275,0.036,0.0,Jul,Microsoft Edge,Southern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
6,6.0,4,1258.0,104,3199.0,0.0097,0.019,18.5,Nov,Google Chrome,Eastern Europe,Google search,Returning_Visitor,-9223372036854775808,1
5,149.0,0,0.0,12,435.0,0.05,0.033,0.0,Mar,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,1,27.5,26,575.0,0.0336,0.061,0.0,Nov,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,6.0,0,0.0,69,1459.0,0.0,0.018,0.0,Dec,Google Chrome,Oceania,Google search,Returning_Visitor,-9223372036854775808,0
1,48.3,0,0.0,6,177.0,0.0,0.05,0.0,Nov,Safari,Southern Africa,Google search,New_Visitor,-9223372036854775808,0
0,0.0,1,23.0,36,1634.0,0.0191,0.039,21.9,Oct,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
2,14.0,0,0.0,12,742.0,0.0154,0.035,5.3,May,Google Chrome,South America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,2,103.0,14,832.0,0.0,0.011,0.0,Mar,Google Chrome,Eastern Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,154.0,0.07,0.1,0.0,Mar,Safari,Western Europe,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,12,0.0,1,0.0,0.2,0.2,0.0,Dec,Safari,Africa,Instagram ads,New_Visitor,-9223372036854775808,0
3,52.66666667,0,0.0,19,926.0,0.0,0.005,22.9,May,Mozilla Firefox,Northern Africa,Google search,New_Visitor,-9223372036854775808,1
2,67.0,0,0.0,19,608.0,0.0,0.024,0.0,May,Microsoft Edge,North America,Google search,Returning_Visitor,-9223372036854775808,0
3,66.5,0,0.0,60,1891.0,0.003,0.003,0.0,Dec,Mozilla Firefox,Eastern Europe,Facebook ads,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,277.0,0.1,0.12,0.0,May,Google Chrome,South America,Youtube ads,Returning_Visitor,-9223372036854775808,0
3,134.8333333,2,33.4,9,138.0,0.0153,0.067,0.0,Oct,Safari,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,9,540.0,0.0087,0.027,53.1,May,Mozilla Firefox,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,4,110.0,0.0,0.12,0.0,Sep,Safari,Asia,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,20,372.0,0.0,0.015,0.0,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
2,67.0,0,0.0,36,710.0,0.0,0.009,0.0,May,Google Chrome,Asia,Google search,Returning_Visitor,-9223372036854775808,0
2,419.8636667,3,99.0,42,1210.0,0.0188,0.041,1.4,May,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
9,341.5713286,0,0.0,6,738.0,0.0,0.013,0.0,Mar,Google Chrome,Asia,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,Mar,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,40.0,0.0,0.05,0.0,Sep,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,22.0,0,0.0,19,368.0,0.0105,0.028,0.0,Mar,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,7.0,0,0.0,17,2402.0,0.0,0.007,0.0,Nov,Google Chrome,North America,Direct Traffic,Returning_Visitor,-9223372036854775808,0
1,38.0,0,0.0,3,80.0,0.0,0.033,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,16,290.0,0.0167,0.06,0.0,Dec,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,25,435.0,0.0147,0.041,0.0,Nov,Safari,North America,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,25,2334.0,0.0,0.032,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,May,Google Chrome,Asia,Youtube ads,Returning_Visitor,-9223372036854775808,0
1,13.0,0,0.0,15,123.0,0.0125,0.031,0.0,Dec,Google Chrome,Africa,Google search,Returning_Visitor,-9223372036854775808,0
1,65.33333333,3,0.0,25,675.0,0.0,0.004,0.0,Aug,Google Chrome,Africa,Bing search,New_Visitor,-9223372036854775808,0
3,49.2,0,0.0,25,829.0,0.0354,0.049,0.0,Jul,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,252.0,0.0,0.038,0.0,Dec,Safari,South America,Google search,Returning_Visitor,-9223372036854775808,0
3,55.5,1,5.0,16,295.0,0.0103,0.046,0.0,Nov,Safari,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,6.0,0,0.0,18,33.0,0.0,0.04,0.0,Dec,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,5,18.0,0.1,0.154,0.0,Nov,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,76.53333333,0,0.0,11,74.0,0.0,0.008,0.0,Oct,Safari,Asia,Twitter,New_Visitor,-9223372036854775808,0
1,0.0,0,0.0,18,0.0,0.2,0.2,0.0,Mar,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,52,2050.0,0.0,0.01,0.0,Jul,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,15,417.0,0.0125,0.03,0.0,Nov,Safari,Western Europe,Youtube channel,New_Visitor,-9223372036854775808,0
1,25.0,0,0.0,10,826.0,0.0,0.017,0.0,Mar,Google Chrome,North America,Facebook ads,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,392.0,0.0165,0.043,0.0,May,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,196.0,0.0667,0.1,0.0,May,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
2,251.5,0,0.0,24,1684.0,0.0095,0.035,0.0,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
4,111.5,1,168.0,25,2707.0,0.0,0.015,23.9,Nov,Google Chrome,Asia,Google search,Returning_Visitor,-9223372036854775808,1
5,308.65,0,0.0,35,2284.0,0.0108,0.045,29.5,Oct,Safari,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,1
12,138.8166667,3,112.65,90,4239.0,0.0059,0.018,4.2,Mar,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
